pathway	compound	compound_name	pathway_name
NA	cpd:C00219	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid	NA
NA	cpd:C00219	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid	NA
NA	cpd:C00219	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid	NA
NA	cpd:C00219	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid	NA
NA	cpd:C00219	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid	NA
NA	cpd:C00219	Arachidonate; Arachidonic acid; (5Z,8Z,11Z,14Z)-Icosatetraenoic acid; cis-5,8,11,14-Eicosatetraenoic acid; 5Z,8Z,11Z,14Z-Eicosatetraenoic acid; (5Z,8Z,11Z,14Z)-Icosa-5,8,11,14-tetraenoic acid	NA
NA	cpd:C00220	Methylene blue; Methylthioninium chloride	NA
path:map00010	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Glycolysis / Gluconeogenesis
path:map00030	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Pentose phosphate pathway
path:map01100	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Metabolic pathways
path:map01110	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Biosynthesis of secondary metabolites
path:map01120	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Microbial metabolism in diverse environments
path:map01130	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Biosynthesis of antibiotics
path:map01200	cpd:C00221	beta-D-Glucose; beta-D-Glucopyranose	Carbon metabolism
path:map00240	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Pyrimidine metabolism
path:map00410	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	beta-Alanine metabolism
path:map00562	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Inositol phosphate metabolism
path:map00625	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Chloroalkane and chloroalkene degradation
path:map00640	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Propanoate metabolism
path:map00720	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Carbon fixation pathways in prokaryotes
path:map01100	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Metabolic pathways
path:map01120	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Microbial metabolism in diverse environments
path:map01200	cpd:C00222	3-Oxopropanoate; Malonate semialdehyde	Carbon metabolism
path:map00130	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Ubiquinone and other terpenoid-quinone biosynthesis
path:map00330	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Arginine and proline metabolism
path:map00360	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Phenylalanine metabolism
path:map00940	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Phenylpropanoid biosynthesis
path:map00941	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Flavonoid biosynthesis
path:map00945	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Stilbenoid, diarylheptanoid and gingerol biosynthesis
path:map01061	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Biosynthesis of phenylpropanoids
path:map01100	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Metabolic pathways
path:map01110	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Biosynthesis of secondary metabolites
path:map01220	cpd:C00223	p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA	Degradation of aromatic compounds
path:map00230	cpd:C00224	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	Purine metabolism
path:map00261	cpd:C00224	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	Monobactam biosynthesis
path:map00920	cpd:C00224	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	Sulfur metabolism
path:map01100	cpd:C00224	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	Metabolic pathways
path:map01120	cpd:C00224	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	Microbial metabolism in diverse environments
path:map01130	cpd:C00224	Adenylyl sulfate; Adenosine 5'-phosphosulfate; APS; 5'-Adenylyl sulfate	Biosynthesis of antibiotics
NA	cpd:C00225	Methyl viologen; Paraquat dichloride; 1,1'-Dimethyl-4,4'-bipyridinium dichloride	NA
path:map00071	cpd:C00226	Primary alcohol; 1-Alcohol	Fatty acid degradation
path:map00073	cpd:C00226	Primary alcohol; 1-Alcohol	Cutin, suberine and wax biosynthesis
path:map00430	cpd:C00227	Acetyl phosphate	Taurine and hypotaurine metabolism
path:map00620	cpd:C00227	Acetyl phosphate	Pyruvate metabolism
path:map00680	cpd:C00227	Acetyl phosphate	Methane metabolism
path:map00720	cpd:C00227	Acetyl phosphate	Carbon fixation pathways in prokaryotes
path:map01100	cpd:C00227	Acetyl phosphate	Metabolic pathways
path:map01120	cpd:C00227	Acetyl phosphate	Microbial metabolism in diverse environments
path:map01200	cpd:C00227	Acetyl phosphate	Carbon metabolism
path:map00061	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Fatty acid biosynthesis
path:map00071	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Fatty acid degradation
path:map00524	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Neomycin, kanamycin and gentamicin biosynthesis
path:map00540	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Lipopolysaccharide biosynthesis
path:map00770	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Pantothenate and CoA biosynthesis
path:map01130	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Biosynthesis of antibiotics
path:map01212	cpd:C00229	Acyl-carrier protein; ACP; [Acyl-carrier protein]; Holo-[acyl-carrier protein]	Fatty acid metabolism
path:map00362	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Benzoate degradation
path:map00400	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Phenylalanine, tyrosine and tryptophan biosynthesis
path:map00623	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Toluene degradation
path:map00624	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Polycyclic aromatic hydrocarbon degradation
path:map00627	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Aminobenzoate degradation
path:map01061	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Biosynthesis of phenylpropanoids
path:map01100	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Metabolic pathways
path:map01110	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Biosynthesis of secondary metabolites
path:map01120	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Microbial metabolism in diverse environments
path:map01130	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Biosynthesis of antibiotics
path:map01220	cpd:C00230	3,4-Dihydroxybenzoate; 3,4-Dihydroxybenzoic acid; Protocatechuate; Protocatechuic acid	Degradation of aromatic compounds
path:map00030	cpd:C00231	D-Xylulose 5-phosphate	Pentose phosphate pathway
path:map00040	cpd:C00231	D-Xylulose 5-phosphate	Pentose and glucuronate interconversions
path:map00053	cpd:C00231	D-Xylulose 5-phosphate	Ascorbate and aldarate metabolism
path:map00680	cpd:C00231	D-Xylulose 5-phosphate	Methane metabolism
path:map00710	cpd:C00231	D-Xylulose 5-phosphate	Carbon fixation in photosynthetic organisms
path:map01100	cpd:C00231	D-Xylulose 5-phosphate	Metabolic pathways
path:map01110	cpd:C00231	D-Xylulose 5-phosphate	Biosynthesis of secondary metabolites
path:map01120	cpd:C00231	D-Xylulose 5-phosphate	Microbial metabolism in diverse environments
path:map01130	cpd:C00231	D-Xylulose 5-phosphate	Biosynthesis of antibiotics
path:map01200	cpd:C00231	D-Xylulose 5-phosphate	Carbon metabolism
path:map01230	cpd:C00231	D-Xylulose 5-phosphate	Biosynthesis of amino acids
NA	cpd:C00231	D-Xylulose 5-phosphate	NA
path:map00250	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Alanine, aspartate and glutamate metabolism
path:map00350	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Tyrosine metabolism
path:map00650	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Butanoate metabolism
path:map00720	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Carbon fixation pathways in prokaryotes
path:map00750	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Vitamin B6 metabolism
path:map00760	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Nicotinate and nicotinamide metabolism
path:map01100	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Metabolic pathways
path:map01120	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Microbial metabolism in diverse environments
path:map01200	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	Carbon metabolism
NA	cpd:C00232	Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	NA
path:map00280	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Valine, leucine and isoleucine degradation
path:map00290	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Valine, leucine and isoleucine biosynthesis
path:map00966	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Glucosinolate biosynthesis
path:map01100	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Metabolic pathways
path:map01110	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Biosynthesis of secondary metabolites
path:map01210	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	2-Oxocarboxylic acid metabolism
path:map01230	cpd:C00233	4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	Biosynthesis of amino acids
path:map00670	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	One carbon pool by folate
path:map00720	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	Carbon fixation pathways in prokaryotes
NA	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	NA
path:map01100	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	Metabolic pathways
path:map01120	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	Microbial metabolism in diverse environments
path:map01200	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	Carbon metabolism
NA	cpd:C00234	10-Formyltetrahydrofolate; 10-Formyl-THF	NA
path:map00900	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Terpenoid backbone biosynthesis
path:map00908	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Zeatin biosynthesis
path:map01060	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Biosynthesis of plant secondary metabolites
path:map01062	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Biosynthesis of terpenoids and steroids
path:map01070	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Biosynthesis of plant hormones
path:map01100	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Metabolic pathways
path:map01110	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Biosynthesis of secondary metabolites
path:map01130	cpd:C00235	Dimethylallyl diphosphate; 2-Isopentenyl diphosphate; Delta2-Isopentenyl diphosphate; Dimethylallyl pyrophosphate; DMAPP; Monoprenyl diphosphate; Prenyl diphosphate	Biosynthesis of antibiotics
path:map00010	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Glycolysis / Gluconeogenesis
path:map00710	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Carbon fixation in photosynthetic organisms
path:map01060	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of plant secondary metabolites
path:map01061	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of phenylpropanoids
path:map01062	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of terpenoids and steroids
path:map01063	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of alkaloids derived from shikimate pathway
path:map01100	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Metabolic pathways
path:map01110	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of secondary metabolites
path:map01120	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Microbial metabolism in diverse environments
path:map01130	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of antibiotics
path:map01200	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Carbon metabolism
path:map01230	cpd:C00236	3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate	Biosynthesis of amino acids
path:map00625	cpd:C00237	CO; Carbon monoxide	Chloroalkane and chloroalkene degradation
path:map00680	cpd:C00237	CO; Carbon monoxide	Methane metabolism
path:map00720	cpd:C00237	CO; Carbon monoxide	Carbon fixation pathways in prokaryotes
path:map01120	cpd:C00237	CO; Carbon monoxide	Microbial metabolism in diverse environments
path:map01200	cpd:C00237	CO; Carbon monoxide	Carbon metabolism
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
NA	cpd:C00238	Potassium cation; K+; Potassium(1+); Potassium ion	NA
path:map00240	cpd:C00239	dCMP; Deoxycytidylic acid; Deoxycytidine monophosphate; Deoxycytidylate; 2'-Deoxycytidine 5'-monophosphate	Pyrimidine metabolism
path:map01100	cpd:C00239	dCMP; Deoxycytidylic acid; Deoxycytidine monophosphate; Deoxycytidylate; 2'-Deoxycytidine 5'-monophosphate	Metabolic pathways
NA	cpd:C00240	rRNA; Ribosomal RNA	NA
NA	cpd:C00241	Amide	NA
path:map00230	cpd:C00242	Guanine; 2-Amino-6-hydroxypurine	Purine metabolism
path:map01100	cpd:C00242	Guanine; 2-Amino-6-hydroxypurine	Metabolic pathways
path:map00052	cpd:C00243	Lactose; 1-beta-D-Galactopyranosyl-4-D-glucopyranose; beta-D-Gal-(1->4)-D-Glc; Milk sugar	Galactose metabolism
path:map01100	cpd:C00243	Lactose; 1-beta-D-Galactopyranosyl-4-D-glucopyranose; beta-D-Gal-(1->4)-D-Glc; Milk sugar	Metabolic pathways
NA	cpd:C00243	Lactose; 1-beta-D-Galactopyranosyl-4-D-glucopyranose; beta-D-Gal-(1->4)-D-Glc; Milk sugar	NA
NA	cpd:C00243	Lactose; 1-beta-D-Galactopyranosyl-4-D-glucopyranose; beta-D-Gal-(1->4)-D-Glc; Milk sugar	NA
NA	cpd:C00243	Lactose; 1-beta-D-Galactopyranosyl-4-D-glucopyranose; beta-D-Gal-(1->4)-D-Glc; Milk sugar	NA
path:map00910	cpd:C00244	Nitrate; Nitric acid	Nitrogen metabolism
path:map01120	cpd:C00244	Nitrate; Nitric acid	Microbial metabolism in diverse environments
NA	cpd:C00244	Nitrate; Nitric acid	NA
NA	cpd:C00244	Nitrate; Nitric acid	NA
path:map00120	cpd:C00245	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	Primary bile acid biosynthesis
path:map00430	cpd:C00245	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	Taurine and hypotaurine metabolism
path:map00920	cpd:C00245	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	Sulfur metabolism
path:map01100	cpd:C00245	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	Metabolic pathways
NA	cpd:C00245	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	NA
NA	cpd:C00245	Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid	NA
path:map00650	cpd:C00246	Butanoic acid; Butanoate; Butyrate; Butyric acid	Butanoate metabolism
path:map01100	cpd:C00246	Butanoic acid; Butanoate; Butyrate; Butyric acid	Metabolic pathways
NA	cpd:C00246	Butanoic acid; Butanoate; Butyrate; Butyric acid	NA
NA	cpd:C00246	Butanoic acid; Butanoate; Butyrate; Butyric acid	NA
path:map00051	cpd:C00247	L-Sorbose; L-xylo-Hexulose	Fructose and mannose metabolism
NA	cpd:C00248	Lipoamide; Thioctic acid amide	NA
path:map00061	cpd:C00249	Hexadecanoic acid; Hexadecanoate; Hexadecylic acid; Palmitic acid; Palmitate; Cetylic acid	Fatty acid biosynthesis
